avg_token_per_clause,duration_ms,popularity,swear_ratio,syntactic_complexity,flow_complexity,percussiveness,harmonic_richness,trap_index,boombap_index,cloud_rap_index,drill_index
8.411764705882353,194779.0,41,0.002331002331002331,827.0279510204081,9.7293625,436.72378595822795,8243.404891996523,76.81856446650002,6.090210000000002,0.030088254000000002,436917.00581393787
11.0188679245283,178080.0,50,0.003424657534246575,1235.714660505913,8.64391219512195,767.2171282928499,12318.142482533029,53.96860424250002,4.80567,0.02799554699999999,327369.385880644
9.34920634920635,188534.0,27,0.015280135823429542,1257.9597439720933,12.85198,390.86160314798997,5333.853258785041,236.65555698000006,8.04156,0.021038694000000004,520465.8533093257
7.47457627118644,129560.0,26,0.0,839.2457466918714,10.26886875,554.0571055283219,8139.829803942537,30.773845944000012,7.591620000000001,0.029050731000000007,258665.91406291048
7.595744680851064,167729.0,23,0.0,579.992973372781,7.3071063829787235,218.71687716553998,3882.840796517087,84.272900013,10.29915,0.02172563999999999,732746.5136677327
5.139240506329114,140210.0,21,0.0,780.8098459034734,9.82114,672.6448025824949,7152.862014627837,157.37770782000007,8.2605,0.02344279199999999,326814.66019430687
7.96078431372549,190500.0,23,0.0024630541871921183,1806.4233316856155,14.077227027027027,657.06195571326,7158.497989286068,170.68218615000006,8.68257,0.020945924999999997,370808.56628520344
7.435897435897436,206550.0,25,0.004597701149425287,1825.4100130540796,13.783734939759036,463.23405564959995,5872.906908550271,74.844787968,9.15225,0.01314514799999999,739981.3617491096
3.633986928104575,141706.0,21,0.014388489208633094,1069.8104345836275,11.077527777777778,792.71635689045,11332.213198230338,27.09632185200001,11.019599999999999,0.02513541599999999,261382.39523000017
8.023809523809524,138560.0,48,0.011869436201780416,893.4924173834315,6.2202605633802825,437.81154781092,8970.112322207506,45.18505651500002,12.922469999999999,0.03941365499999999,212013.76900290043
6.2105263157894735,138560.0,48,0.01694915254237288,435.3243243243243,12.257671428571427,843.443929992558,8632.459719808956,54.741912196500024,8.626470000000001,0.016008506999999995,364642.92150927096
10.26086956521739,111541.0,17,0.012711864406779662,448.67305785123966,12.282383999999999,242.500756581864,8347.969300144034,248.77453945000002,14.18958,0.03859579200000001,1022261.5096005247
6.473684210526316,156933.0,19,0.012195121951219513,817.2227728111975,13.206264000000001,502.64592456941307,10359.268284400836,198.83953258000003,10.2414,0.027721466999999986,523099.7683980309
5.02020202020202,144000.0,19,0.002012072434607646,629.1424616508399,12.3256,179.533500457608,4318.9347826265575,85.673724543,10.82133,0.014808240000000004,1091493.6510170652
9.560975609756095,97593.0,21,0.017857142857142856,1033.4779750164366,5.562479999999999,286.21027463292,5783.765993547262,278.10174920000003,10.5465,0.015099986999999992,1003566.1819026312
8.183673469387756,111966.0,10,0.00997506234413965,982.668694100885,13.889772972972978,513.781514763264,8459.39677610541,42.91431200100001,11.551980000000002,0.030091103999999994,450831.41840950266
6.428571428571429,174545.0,41,0.0044444444444444444,1080.9999188377567,9.017727272727273,594.220766223816,7598.212028195356,254.17204596000008,8.00085,0.016489409999999993,578768.0439240912
6.63768115942029,188761.0,27,0.010917030567685589,1111.3347581172288,9.440629090909091,434.66603305165194,8073.079447521794,60.11183628900001,6.872700000000002,0.024161799,500455.6618457771
10.11904761904762,181960.0,44,0.00823529411764706,2044.52625,11.370806451612903,678.4182946234981,9133.219468456597,332.22172314000005,3.9417900000000015,0.015386387999999992,637509.4255950034
7.1923076923076925,149196.0,51,0.0071301247771836,1342.9512184714838,8.438171739130434,235.83522363137,3487.9695196740263,61.584867597000006,11.677259999999999,0.008782734000000006,1015085.7838732604
5.777777777777778,138560.0,48,0.0,173.81314878892732,6.835247058823529,347.75103656070604,7161.553644687079,73.4258890305,10.8582,0.028946024999999993,727614.9713259372
9.692307692307692,169000.0,36,0.011111111111111112,1229.5475558499602,11.727145161290322,735.9118809034981,12762.158300159641,111.77853699450002,3.1836000000000007,0.024625938,578912.9851058074
6.3,138560.0,48,0.015873015873015872,416.94545454545454,9.329039999999999,253.00999630927996,3916.8429135596657,281.85553905,10.489500000000001,0.013533660000000003,851945.3405656213
8.358024691358025,255518.0,44,0.008862629246676515,1417.0776205560644,10.747986746987953,364.336858573188,4138.208844320637,97.08751094400003,9.8301,0.009610271999999987,948558.3526074217
9.319148936170214,139888.0,61,0.01598173515981735,938.689583829361,12.351600000000001,867.8713192102799,13938.041171913073,42.83125350000002,5.93727,0.030143520000000004,281694.78744809114
7.318181818181818,138560.0,48,0.004968944099378882,1543.7164492369152,11.847379310344827,146.334277851036,3183.9537403122677,28.021502124000005,13.616520000000001,0.019645079999999992,669269.4733462749
5.283464566929134,198949.0,23,0.005961251862891207,1321.6147959183672,11.311009722222222,767.2171282928499,12318.142482533029,53.96860424250002,4.80567,0.02799554699999999,327369.385880644
8.176470588235293,149196.0,51,0.017985611510791366,692.2834460019525,11.49808,867.8713192102799,13938.041171913073,42.83125350000002,5.93727,0.030143520000000004,281694.78744809114
7.8059701492537314,175047.0,33,0.0,1071.7069628099175,11.578269090909092,380.84629561913596,4497.958261891875,88.8059467695,8.1282,0.012528096000000004,720646.0191758
6.160714285714286,185777.0,37,0.004347826086956522,1131.291941966981,14.629000000000001,814.5426219418132,12231.230012293445,158.58460717000003,9.0849,0.019740824999999993,386050.4080764848
6.357142857142857,188017.0,37,0.0014044943820224719,1372.8159183673467,11.770784,406.62814584441605,5039.407323512002,249.30135056000003,9.366240000000001,0.015903060000000004,639294.6678204035
5.919354838709677,136585.0,19,0.008174386920980926,742.2331982279195,9.864321739130435,411.96539654203997,5177.31329873385,72.03950184,8.13747,0.022465080000000002,379163.6743928529
6.171052631578948,118453.0,37,0.010660980810234541,911.4514499240452,15.898034090909091,608.950201908725,11639.782291363048,60.48582148500001,10.693200000000001,0.018946394999999998,591771.926178612
6.716049382716049,120050.0,31,0.003676470588235294,1237.9974550843333,16.092408163265308,681.00662810349,11670.770820681439,58.945469004,9.421710000000001,0.018210719999999993,559295.086902155
5.741935483870968,171118.0,1,0.0056179775280898875,296.89465067326006,9.44125185185185,528.832283536914,9179.394738789899,212.07204312000005,11.151390000000001,0.023607467999999996,513477.4403706376
5.74468085106383,86000.0,18,0.003703703703703704,443.1730377017656,9.46492105263158,715.9434519606602,12293.516274925823,101.42646343200002,7.23186,0.02424301199999999,565389.2663186193
8.173913043478262,147038.0,17,0.0026595744680851063,719.3084757175321,9.276672,322.209344633472,3621.5930197656053,74.51269854300001,9.586350000000001,0.01261799999999999,668322.8506188466
6.709677419354839,140000.0,15,0.009615384615384616,365.57508768200654,13.522971428571426,355.7356935916229,4254.520656250367,38.811861279000006,12.10482,0.018099437999999992,447165.8815731795
4.743362831858407,207428.0,28,0.0,1149.5912188795953,8.246841025641025,484.76002642276006,8772.237463679652,85.02065903100002,18.814100000000003,0.019772361000000002,616922.1291152503
6.695652173913044,170465.0,23,0.0021645021645021645,867.9999999999999,10.43532,450.25217116536595,6528.033215790374,70.89097068,8.13231,0.016364244,646238.2600435248
5.851351351351352,143095.0,23,0.0,793.5817488583613,10.039881132075472,531.096689346644,8019.102535450303,88.82331205350002,7.19724,0.02202057,540701.9018487317
5.873239436619718,136470.0,23,0.004796163069544364,839.5659768879334,11.947493617021276,572.8106112684999,14690.649542144238,70.4138771325,7.38756,0.02943389399999999,488425.5962384234
9.385964912280702,148888.0,32,0.007476635514018692,1065.2863436123348,11.355574626865671,853.550220774342,13789.745176815519,50.025734262,9.06933,0.024728165999999996,372509.2643779989
4.878048780487805,159513.0,16,0.02,738.4468274024999,9.80255319148936,337.553572300386,4841.613255516349,76.96009349100001,10.69788,0.018969551999999987,758405.1629317679
6.4625,174985.0,24,0.0,1064.7996698679472,10.35520588235294,448.20435738144005,11037.41454601879,86.76582588300002,9.20598,0.02254533599999999,731008.0902302528
5.698412698412699,188017.0,37,0.0,779.5250496031747,6.563032857142858,354.589159801341,5541.4769418239275,134.179201341,8.430150000000001,0.010623407999999994,1131913.6240228196
5.983050847457627,159406.0,14,0.0028328611898017,854.906649021412,9.34391,328.33332534761996,4865.472990764766,85.73300903100001,10.870950000000002,0.012855569999999998,935052.4744915533
5.338983050847458,142080.0,22,0.0031746031746031746,665.5541115311909,9.196425,480.4475629858099,13250.44057280037,122.58759486900001,4.185600000000002,0.027839838000000006,676815.1438426897
5.4,149333.0,2,0.0049382716049382715,821.7773437500001,10.188947368421053,559.2105042710999,7008.967224609183,64.27401182400001,9.516390000000001,0.014574576000000006,535194.8666183325
11.022222222222222,183250.0,12,0.0020161290322580645,571.2568128270887,12.698572549019607,396.38731718872003,6424.2531705455995,99.90177186750002,8.60274,0.014529050999999992,811876.3182318427
6.444444444444445,186566.0,5,0.0,350.80567474048445,10.786259999999999,185.41287702504,3306.291761424197,42.799657752,13.700130000000001,0.02272750799999999,695208.4086835529
6.205882352941177,172445.0,14,0.0,733.575361781076,10.999305882352942,368.44634212432203,5501.187283493439,316.141066535,9.662460000000001,0.012306545999999995,913323.3256795431
7.529411764705882,158258.0,15,0.0026041666666666665,878.8967919872259,8.856,472.6165924141201,9209.492994430264,67.76186813550002,7.842600000000001,0.017908269,702640.5649773607
6.379746835443038,157050.0,25,0.003968253968253968,869.0028959000151,10.789859154929578,622.8501314464,5163.233251984367,80.38771067249999,9.427980000000002,0.007985039999999997,610464.8817561563
5.175257731958763,181176.0,19,0.0,1009.4875220940997,11.458378181818185,575.6167266018281,9680.332757582202,72.38243964150001,7.0141800000000005,0.02556477,452005.54228348
5.709302325581396,163520.0,13,0.002036659877800407,971.3282969322055,9.02312027027027,378.29697468373803,6362.4729856266895,54.32658196350002,10.393830000000001,0.018952889999999993,543758.1513567541
4.808988764044944,192611.0,59,0.002336448598130841,1048.4972061562594,9.011046153846154,477.366924916,6444.636719270912,56.50691543700001,10.15338,0.016661207999999993,553468.4810658762
4.311926605504588,242293.0,55,0.002127659574468085,1005.2419923251626,7.623641025641026,185.63231488076804,906.8966266364175,145.61839288000002,12.787680000000002,0.004604040000000004,790131.0652658062
5.6571428571428575,135277.0,25,0.0,779.6291135734072,11.078302040816325,524.970470276776,6769.160126833313,289.25329698,11.16393,0.016558523999999995,789077.1212455396
6.761904761904762,150315.0,5,0.014084507042253521,262.60581632653054,9.923557894736843,681.5122895798639,14914.51222034175,81.11434746300002,7.042080000000001,0.024720467999999992,612083.6795151021
9.11111111111111,122448.0,36,0.0024390243902439024,885.3482369279071,11.7541875,774.1874286728012,11814.244012113353,75.85050541200002,7.879950000000001,0.020555261999999987,534121.2570627591
5.843537414965986,216521.0,32,0.005820721769499418,1847.191737444485,12.041618181818182,617.7725840563198,5117.339003734125,56.28424552800001,7.91859,0.011209961999999999,432914.43542635447
4.662337662337662,166120.0,56,0.016713091922005572,789.3307924574272,8.615358928571428,219.511145102834,2974.5609827366734,82.250331696,14.140649999999999,0.01346094,1204354.7885323856
5.590361445783133,169531.0,11,0.004310344827586207,983.2405601880438,10.744664150943397,500.996587395552,8315.201898978237,33.95129060100001,7.968660000000001,0.029755736999999987,264398.7915247079
4.54954954954955,198260.0,66,0.0,1250.1360599851932,9.573463235294117,231.90699505780802,1756.596575761894,83.35239859800001,13.981650000000002,0.015174158999999996,658113.0574074797
6.0,186566.0,5,0.0,347.6257851239669,10.41432,185.41287702504,3306.291761424197,42.799657752,13.700130000000001,0.02272750799999999,695208.4086835529
5.776119402985074,187403.0,68,0.0,775.386244109009,7.421725862068966,444.297182909125,5817.045331318957,77.42572200000001,7.496760000000001,0.019603553999999995,554099.1903905919
6.492753623188406,180094.0,68,0.0,733.3457859825892,10.443609302325582,418.579753662,8190.803601220216,67.47598350000001,9.08436,0.042078959999999985,424906.3702048917
7.344827586206897,180000.0,57,0.0,669.6172145328719,10.642748936170213,391.44623584716,7428.887767773108,65.0147701905,7.870920000000001,0.025136706,501958.4095420699
5.18348623853211,269850.0,61,0.0,1272.7135702644407,9.577184615384613,253.11115661869795,2388.4889763227225,290.52406632,8.24799,0.010617557999999985,612936.2501532008
5.75,143399.0,57,0.0,587.4691837107376,11.212870967741933,225.82113937408997,3304.9669134476812,143.29825984000001,11.469540000000002,0.025479036000000007,433422.79522867297
4.636363636363637,157031.0,70,0.0,844.8185256370516,11.922984,787.5770565023998,16403.13690477869,47.827368000000014,5.76018,0.032085143999999996,312809.9917337545
5.617977528089888,222738.0,36,0.0,1020.8329686104935,7.386842105263158,392.29775988508004,7446.609332905048,80.02031730000002,9.168840000000001,0.03016155599999999,555653.1547329621
5.08641975308642,203076.0,49,0.0,773.5975839440661,8.502747169811322,266.48276530615203,2993.0172036458757,71.19024799050001,9.53007,0.012799961999999988,689406.0669468842
7.5606060606060606,168426.0,53,0.002004008016032064,1017.992819188466,10.88282037037037,423.26988658681995,9664.705715283684,183.65657732500003,7.73991,0.02993461799999999,466355.5318046837
7.013888888888889,170760.0,38,0.0,841.7651028950972,8.248333333333333,440.59966401023996,6162.834899133052,71.48609208,8.48481,0.019572359999999987,584226.7394697854
4.7727272727272725,156923.0,68,0.0,804.6697206156404,10.562571428571427,563.4056220850199,9104.994902898487,113.34685490700001,5.857050000000002,0.020421092999999998,630609.3184192138
